,id,created_at,screen_name,retweet_count,favorite_count,text
2690,1303610951497809920,2020-09-09 08:27:25,marianatrobosky,4,0,The containment measures destroying livelihoods amp increasing food insecurity reorienting amp up-scaling
2811,1303483008050176000,2020-09-08 23:59:01,marianatrobosky,27,0,`` The UN Food Systems Summit way amp presents perfect opportunity every country government amp individua
2860,1303229456706928641,2020-09-08 07:11:29,marianatrobosky,4,0,new solutions August We 're 's one Fighting food waste con
2888,1303219959376609282,2020-09-08 06:33:45,marianatrobosky,36,0,amp transform food systems making sustainable
3009,1302992655224315904,2020-09-07 15:30:32,marianatrobosky,4,0,We things fighting progress people planet.Good food foundation everything provi
3170,1302845790117859330,2020-09-07 05:46:56,marianatrobosky,5,0,families Uzbekistan well-equipped cope lockdown food shortages greenhouses
3183,1302841720602857473,2020-09-07 05:30:46,marianatrobosky,6,0,million Malawians face food insecurity year due floods drought amp disasters amp UN worki
3230,1302828066658545666,2020-09-07 04:36:31,marianatrobosky,4,0,Until day medical vaccine food best vaccine chaos David Beasley Amid
275,1311323499835912192,2020-09-30 15:14:20,kamene_muema,23,0,We need rethink produce consume This means dealing food systems infrastr
303,1311284938143141894,2020-09-30 12:41:06,kamene_muema,3,0,Did know Globally around percent food produced lost harvest retail That 's ot
345,1311202333179686912,2020-09-30 07:12:51,kamene_muema,81,0,World marks today st International Day Awareness Food Loss amp Waste people hungry amp B ca n't access
352,1311195247616155648,2020-09-30 06:44:42,kamene_muema,3,0,Organic farming offers nutritious food well us ensuring sustainable biodiversity.Here Champions
354,1311195115189305344,2020-09-30 06:44:10,kamene_muema,269,0,Am looking Agricultural related organization I brand ambassador promote Food security Agri
414,1310957816853782528,2020-09-29 15:01:14,kamene_muema,80,0,Food loss waste ethical outrage The pandemic underlined fragility food systems worsened
438,1310927504635555842,2020-09-29 13:00:47,kamene_muema,17,0,Wonder could reduce food loss food waste Tips food waste reduction
457,1310889137671725058,2020-09-29 10:28:20,kamene_muema,66,0,Statement His Excellency President food security country giving specific directives maize whea
475,1310836904200491009,2020-09-29 07:00:46,kamene_muema,14,0,Today st International Day Food Loss Food Waste When food lost wasted resources us
478,1310834007396016128,2020-09-29 06:49:16,kamene_muema,21,0,An estimated billion tonnes offoodiswasted globallyeach year Economically translates 400B annually GHG
483,1310824313906438147,2020-09-29 06:10:45,kamene_muema,18,0,At building back better requires food systems approach achieve betters better production
686,1309885819767922688,2020-09-26 16:01:30,kamene_muema,63,0,If isnt safe isnt food.Food starting point energy health well-being.How work toget
978,1309008697536937984,2020-09-24 05:56:08,kamene_muema,15,0,As distributing food neighbours decided take mamas train offer services n
1056,1308767032649945088,2020-09-23 13:55:50,kamene_muema,1,0,The EU supports Kenya 's good nutrition efforts project 'Strengthening Kenya National Food Fortification Progr
1063,1308717397285756929,2020-09-23 10:38:36,kamene_muema,17,0,An estimated one third food produced world goes waste equals billion tons food
1137,1308385925148405761,2020-09-22 12:41:27,kamene_muema,2,0,Day Dr Cromwel Busolo making presentation Agriculture Food systems climate change Interactions re-en
1165,1308323971381723136,2020-09-22 08:35:16,kamene_muema,6,0,disrupted food amp agricultural supply leading scale production amp consumption However
1192,1308099121400643591,2020-09-21 17:41:48,kamene_muema,8,0,Am humbled people date still send food give families need THANKYOU proud
1235,1307950832286134274,2020-09-21 07:52:33,kamene_muema,10,0,The AgriBiz program expected uplift Kenyas food security contribute strongly manufacturing given strong upw
1403,1307026025621188615,2020-09-18 18:37:42,kamene_muema,1,3,Good music food soul
1818,1305895843732619278,2020-09-15 15:46:46,kamene_muema,10,0,Those asking kwa DM families need food Yes I desperate cases come
2043,1305221337582129161,2020-09-13 19:06:31,kamene_muema,269,0,Am looking Agricultural related organization I brand ambassador promote Food security Agri
2140,1304370416446836739,2020-09-11 10:45:15,kamene_muema,20,0,Our small scale farmers critical promoting food security country access credit enable creat
2627,1301522742429220864,2020-09-03 14:09:37,kamene_muema,4,0,thanked Bayer East Africa donation go along way support local food security ensure prod
2674,1301407837546074113,2020-09-03 06:33:02,kamene_muema,2,0,Domestic exports Broad Economic Category BEC according bureaus economic Indicators indicate food b
2946,1299278389073903616,2020-08-28 09:31:22,kamene_muema,23,0,My agriculture team wako ground ensure Nairobians enough food tunafunza vijana groups farming hata
2948,1299278238741680128,2020-08-28 09:30:46,kamene_muema,7,0,`` The Ministrys mission improve livelihood Kenyans ensure food security creation enabling envi
2952,1299273293694988289,2020-08-28 09:11:07,kamene_muema,0,0,Ugali favourite staple food
2975,1299079790117388288,2020-08-27 20:22:12,kamene_muema,1,0,Persons disabilities heightened risk ofdrought- induced food insecurity due limitedaccess employment
2992,1298969669592907777,2020-08-27 13:04:37,kamene_muema,2,0,FOOD SECURITY Galana Kulalu Irrigation scheme ready opening private investor
3073,1298693440792920064,2020-08-26 18:46:59,kamene_muema,9,0,Provision safe secure food among requirements Bill Rights A decade later billions
15,1310952429966577665,2020-09-29 14:39:50,njoki_thuo,1,0,All partners agriculture value chains need work together combat food loss
16,1310951586861121536,2020-09-29 14:36:29,njoki_thuo,1,0,Practical Action Advancing technologies research recommendations food preservation farmers pivotal redu
17,1310951529415880706,2020-09-29 14:36:15,njoki_thuo,0,0,Stop Food waste
19,1310946857749827584,2020-09-29 14:17:41,njoki_thuo,3,0,Charles Gitau Facilitating semi processing full processing pivotal reducing food wastages
20,1310946825046818839,2020-09-29 14:17:33,njoki_thuo,2,0,Charles Gitau Supporting traders SMEs linkages way close combating food loss
21,1310946801596461063,2020-09-29 14:17:28,njoki_thuo,2,0,Expert Private sector support research develop technology combating food losses
26,1310941350444109832,2020-09-29 13:55:48,njoki_thuo,1,0,Alice Kemunto There need educate consumers important reduce food waste alleviate poverty conse
29,1310941039709106176,2020-09-29 13:54:34,njoki_thuo,1,0,Alice Kemunto Combating food loss collective responsibility government farmers consumers traders al
30,1310938763821035524,2020-09-29 13:45:32,njoki_thuo,2,0,Hamisi Williams Setting processing plants Combating fish diseases key averting Aquaculture food loss
33,1310937035180474369,2020-09-29 13:38:39,njoki_thuo,6,0,Click link find done combat food losses SNV Agric
36,1310936890162507780,2020-09-29 13:38:05,njoki_thuo,4,0,Stop Food Loss Waste
37,1310936832058814467,2020-09-29 13:37:51,njoki_thuo,1,0,Prof. Jane Ambuka Creating Awareness key driver towards combating food loss
38,1310936809216630786,2020-09-29 13:37:46,njoki_thuo,2,0,How farmers utilize cold storage facilities scale stop food wastage
42,1310936602324152326,2020-09-29 13:36:56,njoki_thuo,0,0,The Private sector lead facilitation technologies aid food storage like cold rooms facilities
45,1310936237629472775,2020-09-29 13:35:29,njoki_thuo,0,0,Food Losa Wastage Day
47,1310931954427195392,2020-09-29 13:18:28,njoki_thuo,1,0,Mary Njuguna Around billion tonnes food produced human consumption lost globally year
48,1310928987326156802,2020-09-29 13:06:41,njoki_thuo,3,0,'What today manage food waste house How much food went waste bin Could sh
53,1310927203740381186,2020-09-29 12:59:35,njoki_thuo,1,0,Cutting Food waste delicious way save money helping feed world protecting climate By
56,1310926861824913408,2020-09-29 12:58:14,njoki_thuo,0,0,Let 's work reduce food wastage
57,1310926431455768579,2020-09-29 12:56:31,njoki_thuo,1,0,Avoiding food wastage easiest way beat Food Insecurity
58,1310926371582021638,2020-09-29 12:56:17,njoki_thuo,0,0,Food loss day
59,1310925829812162561,2020-09-29 12:54:08,njoki_thuo,0,0,Observing Food Loss today
64,1310923519275020288,2020-09-29 12:44:57,njoki_thuo,1,0,Today celebrate first ever International Awareness Day Food Loss Waste Reduction.On Panel
68,1310921363436253184,2020-09-29 12:36:23,njoki_thuo,1,0,Catch conversation Food waste loss YouTube Channel Happening
69,1310921255651024901,2020-09-29 12:35:57,njoki_thuo,1,1,Catch conversation Food waste loss YouTube Channel Happening
70,1310902015531327490,2020-09-29 11:19:30,njoki_thuo,14,0,Today st International Day Awareness Food Loss amp Waste Reducing food loss amp food waste key
71,1310901681752866817,2020-09-29 11:18:10,njoki_thuo,1,0,Absolutely starts reducing food wastage increasing production
74,1310876242867036161,2020-09-29 09:37:05,njoki_thuo,0,1,wasted food today
77,1310869723790430208,2020-09-29 09:11:11,njoki_thuo,5,0,The th United Nations General Assembly designated September International Day Awareness Food Loss amp Waste
79,1310869494567501824,2020-09-29 09:10:16,njoki_thuo,1,3,Today wasted Food
213,1280457858568634368,2020-07-07 11:05:17,njoki_thuo,9,0,How one invest budget ensures accountability food safety key Join partn
0,1310948561249538050,2020-09-29 14:24:27,emmanuel_mwema,17,0,Wonder could reduce food loss food waste Tips food waste reduction
3,1306990069719408645,2020-09-18 16:14:49,emmanuel_mwema,32,0,Investing rural areas longer optional central achieving global sustainability resilience food security
12,1309882661234774018,2020-09-26 15:48:57,KARIUKING,2,0,There comes time world must come together one Food security changing climate call lend us
165,1300634677817073666,2020-09-01 03:20:46,MitiAlliance,6,0,Our villages potential agri- business investment hubs We turn villages Food Banks gr
167,1300319730331459585,2020-08-31 06:29:17,MitiAlliance,37,0,What know By using variety methods break food yard waste organ
173,1299759142513582082,2020-08-29 17:21:42,MitiAlliance,9,22,Another successful training held today response covid-19 food security Hosting amp Nairobi
189,1293438155547463681,2020-08-12 06:44:21,MitiAlliance,2,0,A month old sukuma wiki organically planted .It 's possible produce toxins free food tight spa
190,1291368969933398018,2020-08-06 13:42:09,MitiAlliance,9,23,That feeling happiness joy see food grow Kabiria F
199,1286990432954720256,2020-07-25 11:43:24,MitiAlliance,3,0,Planting spinach 's Global Community Day event Nairobi Children 's Rescue Centre Step step food secur
229,1281495873994797056,2020-07-10 07:50:00,MitiAlliance,4,0,Having kitchen garden backyard one way improving Household Food Security Nutrition
230,1281495785193046017,2020-07-10 07:49:38,MitiAlliance,2,0,A kitchen garden like enables part food chain basic phase cultivation You eventually ge
232,1281495762673766400,2020-07-10 07:49:33,MitiAlliance,2,0,There things contribute towards food security Kenya waste foodUtilize available space b
3,1310815431754756097,2020-09-29 05:35:27,ASARECA,3,7,Reducing food losses waste provides powerful means strengthen .Stop waste
5,1310812092644159489,2020-09-29 05:22:11,ASARECA,0,3,When waste food waste labor amp precious natural resources went making food.Today th Sept
6,1310811451288891392,2020-09-29 05:19:38,ASARECA,9,0,n't possible food loss food waste When waste food waste labour amp precious natural resour
22,1306574518912266242,2020-09-17 12:43:34,ASARECA,14,0,Experts call African countries prioritize urban food markets
24,1306229678869536777,2020-09-16 13:53:18,ASARECA,1,0,The pandemic heightened urgency ensure affordable nutritious foods vulnerable How
29,1306208288523063296,2020-09-16 12:28:18,ASARECA,1,0,Agreed reducing post-harvest losses even small percentage increases food security
37,1305396240474140672,2020-09-14 06:41:31,ASARECA,7,0,Sharing food systems data increasing access nutritious foods panel experts recently discussed ways reduce malnut
45,1304321017289027584,2020-09-11 07:28:58,ASARECA,13,0,As comes close important look ahead ideal food system future one offers fair l
48,1303964236331319296,2020-09-10 07:51:15,ASARECA,8,0,Reducing key strengthening food systems safeguarding natural resources comb
78,1301074343791861766,2020-09-02 08:27:51,ASARECA,70,0,Did know small family farms make farms worldwide They backbone many countries food systems
104,1295321848595570689,2020-08-17 11:29:29,ASARECA,1,0,Farmers greatly impacted crisis affecting food systems amp food security many people
105,1295321017167028225,2020-08-17 11:26:11,ASARECA,3,0,amp food chain Understanding develop plant varieties meet consumers needs https
108,1295300300744597505,2020-08-17 10:03:51,ASARECA,90,0,The bring together voices hopes ideas actions amp mandates transform amp food systems Africa We
121,1293061569404968966,2020-08-11 05:47:56,ASARECA,2,0,Collaboration across sectors across borders essential ensure food safety supply chain
132,1291330809765429249,2020-08-06 11:10:31,ASARECA,46,0,Rwanda looks forward hosting virtual gathering ... We driving agenda food systems works
139,1289075515480059905,2020-07-31 05:48:47,ASARECA,1,0,Africa needs produce food feed growing population The Food Systems Research Network work
184,1280848617658617857,2020-07-08 12:58:02,ASARECA,10,0,Without biodiversity wouldnt food eat today Here help preserve biodiversity B
49,1306321096954777602,2020-09-16 19:56:34,nungari_joseph,150,0,Irrigation remains key facet job creation food security This underpinned discussions I received brief
114,1299235949986095105,2020-08-28 06:42:43,nungari_joseph,0,1,Food security Agenda pursued get food secure country ... hongera Rais
217,1282957213296988160,2020-07-14 08:36:50,nungari_joseph,4,0,.. President Kenyatta means development He concentrating Agenda Four~Affordable Housing~Food
57,1290637002413608960,2020-08-04 13:13:34,Kendi_Nkonge,35,0,Stylist Julia Wanja picks way delicately piles food waste discarded masks rubber gloves rubbi
25,1305389927618809856,2020-09-14 06:16:26,EugeneOrnella,33,0,To borrow Julius Malema give domestic workers fair wages This food servant quarters old clothes
29,1304475704877293568,2020-09-11 17:43:38,EugeneOrnella,9,0,Dr. Andr Bationo Dr. Catherine Nakalembe announced winners Africa Food Prize AFP
8,1286007533413576705,2020-07-22 18:37:43,MLCBO1,4,0,Daring dream food secure future Nairobi residents tells us passion nutritio
6,1309466829342027776,2020-09-25 12:16:35,ifarm360,5,0,Kenyan agri-businesses selected 100k FoodTech accelerator
21,1305859334170185728,2020-09-15 13:21:41,ifarm360,0,0,Are passionate food value chain Kenya across Africa Are passionate partner farmers
26,1304132193950797826,2020-09-10 18:58:39,ifarm360,24,0,Population increases higher demands food amp changing land uses degraded around global .We nee
39,1298215778030964736,2020-08-25 11:08:55,ifarm360,0,2,Fruit Tree crops important food security environmental sustainability also economi
48,1294696390766059521,2020-08-15 18:04:08,ifarm360,42,0,Bees amp beekeepers contributing global food security amp biodiversity planet.With support FAO amp Tur
54,1293520105473626114,2020-08-12 12:10:00,ifarm360,1,1,WE ARE LIVE For discussion Youth Agriculture amp Global Food SecurityTune amp shar
55,1293487395078393856,2020-08-12 10:00:01,ifarm360,0,0,Fast population growth amp changes consumption patterns challenge global ability provide food amp contribute
88,1290960336514940928,2020-08-05 10:38:23,ifarm360,0,1,With figures mind continuous rise demand food amp To keep need
100,1290210800615923715,2020-08-03 09:00:00,ifarm360,0,4,M+ people Africa food insecure amp M severely food insecure.Agriculture makes Afr
130,1287395788264542208,2020-07-26 14:34:09,ifarm360,1,0,Amazing happen power sun Providing energy midwest putting food tables
131,1287097813646680067,2020-07-25 18:50:06,ifarm360,33,0,The report makes one thing clear global food system failing billion people cant afford healthy diet
221,1281847698623205377,2020-07-11 07:08:01,ifarm360,1,3,We also strive Food security promoting youth
381,1282023216450592769,2020-07-11 18:45:28,Ckibii,13,34,One way food secure diversifying food sources The agricultural sector hard
14,1309403803712729095,2020-09-25 08:06:09,shiksflo,0,0,I love irrigation initiatives government enhance food security Really encouraging
71,1299234942010916870,2020-08-28 06:38:43,shiksflo,0,1,Food security key human survival
163,1291718904792965120,2020-08-07 12:52:40,shiksflo,84,0,The three demands newborns warmth arms mother food breasts security knowledge
292,1280882015253024769,2020-07-08 15:10:44,shiksflo,0,0,Food se
19,1310970601750892544,2020-09-29 15:52:02,FreeWeb4SDGs,5,0,There room food loss waste time crisis The COVID-19 pandemic wake-up call rethink way
25,1310969557113286656,2020-09-29 15:47:53,FreeWeb4SDGs,11,0,Today st ever Day Awareness amp Waste.Did know food production uses energy consum
36,1310913689197871106,2020-09-29 12:05:53,FreeWeb4SDGs,8,0,Hope support COVID-19 Emergency Food Fund
37,1310913557152829451,2020-09-29 12:05:22,FreeWeb4SDGs,72,0,Food waste described food throw away home food lost many points along food chain inc
71,1310127419865681922,2020-09-27 08:01:32,FreeWeb4SDGs,2,0,You want reduce carbon footprint food Focus eat whether food local
82,1309921431002775552,2020-09-26 18:23:00,FreeWeb4SDGs,2,3,You want reduce carbon footprint food Focus eat whether food local
113,1309131944886710283,2020-09-24 14:05:52,FreeWeb4SDGs,6,0,A survey sub-Saharan households shows est experience severely unreliable access food In addition
663,1300458758561320961,2020-08-31 15:41:44,FreeWeb4SDGs,29,0,The essential workers put food table feeling heat It 's time protect them.https
1438,1287781065352982530,2020-07-27 16:05:06,FreeWeb4SDGs,825,0,This racist owner CY FROZEN FOODS Musina describes `` food '' domestic workers This sheer racism bi
1768,1281697039471058950,2020-07-10 21:09:21,FreeWeb4SDGs,9,0,Orphanages urgent.Children pretend receive goods/food today
172,1309505353051234306,2020-09-25 14:49:40,Ephantus_Mwas,308,0,What started hustle put food table corona turned passion Meet Kenya 's newest beekeeper
294,1306941799328514050,2020-09-18 13:03:01,Ephantus_Mwas,1,0,Job Alert Production Supervisor Bachelor 's degree holders Food Science Technology Minimum two years FMCG expe
321,1306702308605079552,2020-09-17 21:11:22,Ephantus_Mwas,16,0,My People Utawala Mihango AP within HomeMart etc ako na Fast Food joint CARENA PIZZA UTAWALA next QUI
362,1306595258893914119,2020-09-17 14:05:59,Ephantus_Mwas,4,0,Twiga Foods Limited seeks hire Agronomist ... Fit profile Apply link
860,1302881394348228608,2020-09-07 08:08:25,Ephantus_Mwas,3,0,Taking opportunity plug page food security ampustainable development .It 's long tim
1006,1302564691827335168,2020-09-06 11:09:57,Ephantus_Mwas,11,0,Hi guys since govt decided close bars indefinitely I looking job ... job try put food
1007,1302564679160532994,2020-09-06 11:09:54,Ephantus_Mwas,17,0,Do need Chef I Moses Maganjo A fast food Chef years experience International fast food res
1046,1302562246074138628,2020-09-06 11:00:14,Ephantus_Mwas,3,0,hotel manager diploma food beverage manager years management experie
1071,1302561349763883010,2020-09-06 10:56:40,Ephantus_Mwas,34,0,Laura Aticka-Clinical Dietician Food Scientist Sign Language interpreter.3 years experience
1080,1302560767267409920,2020-09-06 10:54:21,Ephantus_Mwas,103,0,Hi guys since govt decided close bars indefinitely I looking job ... job try put food table I
1101,1302559744335388673,2020-09-06 10:50:18,Ephantus_Mwas,1,0,I Ms. Kassandra food scientist degree holder Worked Mane Kenya Lo
1592,1300189814529105922,2020-08-30 21:53:02,Ephantus_Mwas,132,0,Looking recommendations Any food photographer/food influencer selling photos Kenyan dishes Ugali precise T
1613,1300107723074424834,2020-08-30 16:26:50,Ephantus_Mwas,44,0,Kenya become food sufficient us agree contribute agriculture one little way Hab
2072,1296839172980957184,2020-08-21 15:58:47,Ephantus_Mwas,36,0,Do parcel document gift food needs picked dropped Look ... 've found g
2339,1295130134618542085,2020-08-16 22:47:41,Ephantus_Mwas,1,3,next season Street Food
2372,1294747066040713222,2020-08-15 21:25:30,Ephantus_Mwas,0,4,Street Food netflix show watch 're different cuisines
2853,1292868807757889541,2020-08-10 17:01:58,Ephantus_Mwas,52300,0,I talking someone planting food fruit trees public spaces like Why everyone st
2972,1292578284065247233,2020-08-09 21:47:32,Ephantus_Mwas,3213,0,A guy rented shops area started selling food His business boomed much3 weeks ago rent expired h
3022,1292456273301168134,2020-08-09 13:42:42,Ephantus_Mwas,336,0,If ever Nyeri looking great food make sure pass really great joint.Stutt Garden
3069,1292206117108449281,2020-08-08 21:08:41,Ephantus_Mwas,0,3,marafiki wangu hukuja wakiwa wameshout `` mwaaaaaaas nataka movie changamka '' wanakula food nimepik
135,1306451169091489793,2020-09-17 04:33:26,jamesmacharia2,6,7,Galana Kulalu birthing Kenyans looked forward place Food necessary infras
98,1311227617744482304,2020-09-30 08:53:20,ABMT_ke,10,0,The highlights great opportunities Africas farmers drive continents food security amp econo
107,1311210547975725056,2020-09-30 07:45:30,ABMT_ke,17,0,Wonder could reduce food loss food waste Tips food waste reduction
117,1311210262800855040,2020-09-30 07:44:22,ABMT_ke,32,0,In remote rural communities IFAD works food losses high little food goes waste To end
119,1311210218970382338,2020-09-30 07:44:11,ABMT_ke,20,0,What Opportunities Challenges Policies Linking African Farmers Growing Urban Food Markets Feeding A
123,1311210068638076929,2020-09-30 07:43:36,ABMT_ke,11,0,With global population expected rise billion efficiency grow food become
124,1311210058508795905,2020-09-30 07:43:33,ABMT_ke,8,0,Food life force families cultures amp communities.But one third food current global
126,1311209988073959425,2020-09-30 07:43:16,ABMT_ke,5,0,Why food loss amp waste reduction important ever In response effects COVID amp nut
130,1311209920323366913,2020-09-30 07:43:00,ABMT_ke,153,0,Food waste become habit many us buying food need markets letting fruits vegetables spoil home
148,1310921331135975424,2020-09-29 12:36:15,ABMT_ke,20,0,Good food always choice.It may available affordable accessible.Along effective policies smar
150,1310921298453950466,2020-09-29 12:36:07,ABMT_ke,12,0,Acquiring results small space farming amazing One gets consume food grow
165,1310869499843948548,2020-09-29 09:10:18,ABMT_ke,5,0,Sustainable food system help mankind increasing population halve.-hunger -poverty -rural exodus -malnutri
179,1310843978141622272,2020-09-29 07:28:53,ABMT_ke,18,0,Farmers produce food ends tables also bear brunt climate change.They work tireless
180,1310843921669423104,2020-09-29 07:28:39,ABMT_ke,7,0,What Food Security Impact African Countries How Impacting Rural Commun
188,1310843489802956800,2020-09-29 07:26:56,ABMT_ke,87,0,To achieve hunger-free must Let 's rethink together way produce amp consume food Join us
196,1310843303005478912,2020-09-29 07:26:12,ABMT_ke,94,0,Have ever thought amount food produced never reaches plates And throw away much fo
201,1310843196688171008,2020-09-29 07:25:47,ABMT_ke,36,0,To achieve hunger-free must Let 's rethink together way produce amp consume food Joi
202,1310843151620468743,2020-09-29 07:25:36,ABMT_ke,14,0,Today st International Day Food Loss Food Waste When food lost wasted resources us
205,1310843058104172546,2020-09-29 07:25:13,ABMT_ke,14,0,A research shown increase people facing food insecurity amp decrease fruit co
218,1310842752104628225,2020-09-29 07:24:01,ABMT_ke,21,0,An estimated billion tonnes offoodiswasted globallyeach year Economically translates 400B annually GHG
223,1310531956145369089,2020-09-28 10:49:01,ABMT_ke,4,0,How Make Nutritious Food Affordable Billion Africans
235,1310531616909996033,2020-09-28 10:47:40,ABMT_ke,24,0,Whether urban rural areas farmers grow food feeds us all.Investing resilience help us build brig
238,1310531565898944513,2020-09-28 10:47:28,ABMT_ke,6,0,Tukaunga youth group mission create jobs community also boost food security ht
242,1310531489701007362,2020-09-28 10:47:10,ABMT_ke,5,0,Tukaunga youth group mission create jobs community also boost food security https //
270,1310501113330913288,2020-09-28 08:46:28,ABMT_ke,9,0,I urge everyone take Kitchen Garden Initiative healthier lifestyle food nutrition security
292,1310487529922142208,2020-09-28 07:52:29,ABMT_ke,9,0,th September International Day Awareness Food Loss Waste Register amp join us discuss
299,1310457245344374784,2020-09-28 05:52:09,ABMT_ke,57,0,Reducing food loss amp waste means saving food 's protecting health This let 's act peopl
343,1309781819202637824,2020-09-26 09:08:14,ABMT_ke,6,0,Good food jeopardy every dayFrom droughts todesert locusts climate change underminesfood production
353,1309781476364496896,2020-09-26 09:06:53,ABMT_ke,74,0,Food safety shared responsibility We role play ... Ensure safeGrow safeKeep safeEat
358,1309781346022236160,2020-09-26 09:06:22,ABMT_ke,21,0,Progress Anna F1.Three weeks Green House size x10mWe food sufficient things right Get right
364,1309781128245645312,2020-09-26 09:05:30,ABMT_ke,15,0,Good food vulnerable disruption.When violence starts peace threatened water rises rain f
365,1309781107999637505,2020-09-26 09:05:25,ABMT_ke,3,0,From todesert locusts swarms topoor infrastructure good food vulnerable disruption We must work
373,1309780917913874432,2020-09-26 09:04:40,ABMT_ke,59,0,Save Date th Sept first International Day Food Loss Waste Register join us live pm CEST https //
380,1309780686379929601,2020-09-26 09:03:44,ABMT_ke,14,0,The identifies rapidly growing urban food markets processed prepared perishable foods How ca
383,1309780637088280576,2020-09-26 09:03:33,ABMT_ke,35,0,Sometimes oversimplify saying food But ultimately comes tot
388,1309780509338357761,2020-09-26 09:03:02,ABMT_ke,86,0,If 's safe 's food benefits
398,1309417368045711366,2020-09-25 09:00:02,ABMT_ke,20,0,Reducing food waste GLOBAL issue When waste food waste labour money precious natural resources
400,1309417324684943361,2020-09-25 08:59:52,ABMT_ke,65,0,billion people world regular access safe nutritious sufficient food .To make healthy diets
402,1309417297027772416,2020-09-25 08:59:46,ABMT_ke,7,0,Around thousands species plants animals fungi amp microorganisms used food.Protecting biodiversi
405,1309417216740413440,2020-09-25 08:59:26,ABMT_ke,18,0,Growing produce/food gives great sense accomplishment .. My first harvest time kgs en
413,1309417047957409792,2020-09-25 08:58:46,ABMT_ke,200,0,Food agriculture heart
419,1309390221717508097,2020-09-25 07:12:10,ABMT_ke,308,0,What started hustle put food table corona turned passion Meet Kenya 's newest beekeeper
451,1309388481286864896,2020-09-25 07:05:15,ABMT_ke,14,0,`` Kenya strong food amp nutrition security agenda ... one first bring stakeholders together
484,1309058166731218947,2020-09-24 09:12:42,ABMT_ke,4,0,Reverse GMO ban attain food security
496,1309020644634497024,2020-09-24 06:43:36,ABMT_ke,8,0,Good quality fresh sea foods available sale Nairobi prawns Ksh /Kg Changu Ksh /kg Ta
499,1309020590595080192,2020-09-24 06:43:23,ABMT_ke,6,0,Innovations amp Ideas The Foodtech Accelerator accepting applications Global Foodtech Accelerator program
534,1308692859034447872,2020-09-23 09:01:06,ABMT_ke,8,0,Food security amp nutrition important investment body people starting children also
559,1308690735349280768,2020-09-23 08:52:40,ABMT_ke,30,0,Risk analyses food safety emergencies call reliable accurate data tools assess help
570,1308678813891452928,2020-09-23 08:05:17,ABMT_ke,13,0,We must relent effort transform food systems benefit everyone build stronger resilient mor
575,1308678677048315904,2020-09-23 08:04:45,ABMT_ke,6,0,Ms. Felisters Mbevi one trainers trained practices Food f
591,1308678378984177667,2020-09-23 08:03:34,ABMT_ke,140,0,Soils dirt theyre major reservoir global They Support agriculture amp food security
619,1308332918243237889,2020-09-22 09:10:50,ABMT_ke,20,0,Achieving three dimensions Ensuring safe amp nutritionally adequate foodEnsuring reasonable degre
625,1308332404730482688,2020-09-22 09:08:47,ABMT_ke,27,0,Behind food always someone produced planted harvested fished transported This
630,1308300533548023810,2020-09-22 07:02:08,ABMT_ke,20,0,The crisis demonstrated vulnerabilities global food system.We need reshape bui
638,1308300246317821953,2020-09-22 07:01:00,ABMT_ke,28,0,FAO 's Response amp Recovery Programme aimed preventing global food emergency transforming
640,1308300211916161024,2020-09-22 07:00:52,ABMT_ke,6,0,Read interview fixing worlds food systems How find sustainabl
649,1308299966457110528,2020-09-22 06:59:53,ABMT_ke,97,0,Achieving food supplies food production 's access We need peace achieve
668,1308001454431576064,2020-09-21 11:13:42,ABMT_ke,38,0,As upends food system farmers racing move sales online `` If dont engage digital
711,1307926979732295681,2020-09-21 06:17:46,ABMT_ke,33,0,Did know colourless odourless tasteless poison contaminates food Find
714,1307926932647010304,2020-09-21 06:17:35,ABMT_ke,18,0,Farming quite richMatooke used food probably cooked stage processed.The stems sold
740,1307253329307799552,2020-09-19 09:40:55,ABMT_ke,72,0,The food getting done.First time soybeans farmer I hail this.Farming faint It 's profe
769,1307203254028308485,2020-09-19 06:21:57,ABMT_ke,7,0,Knowing food comes produced allows consumers make informed decisions impact
781,1306921823787978752,2020-09-18 11:43:38,ABMT_ke,40,0,The containment measures destroying livelihoods amp increasing food insecurity reorienting amp up-scaling w
785,1306876606393315328,2020-09-18 08:43:58,ABMT_ke,5,0,Kenya What current status food security livelihoods This status report highlights exi
786,1306876566446772225,2020-09-18 08:43:48,ABMT_ke,5,0,Women agriculture vital family farming promote food security .Lets celebrate support encour
787,1306876207951220740,2020-09-18 08:42:23,ABMT_ke,6,0,Food African urban food markets expensive focus must put minimizing costs incurred food gets thes
811,1306875706236907520,2020-09-18 08:40:23,ABMT_ke,8,0,Food security begins ends women Mrs. Karisa beneficiary sustainable agriculture trainings She g
812,1306875673458376706,2020-09-18 08:40:15,ABMT_ke,42,0,Impact global trade unprecedented amp affecting aspects food supply chains reorienting amp up-sc
837,1306537409887252482,2020-09-17 10:16:07,ABMT_ke,26,0,Digital opens vast untapped potential farmers entrepreneurs improve efficiency food production
848,1306536951248453634,2020-09-17 10:14:18,ABMT_ke,12,0,Kenya -A report Agriculture Food Authority Tea Directorate shows tea exports stood M KG Jan
868,1306491442882322433,2020-09-17 07:13:28,ABMT_ke,15,0,Agri-tech turn Africa world 's food basket Dr talks challenges reali
869,1306491424578383872,2020-09-17 07:13:23,ABMT_ke,25,0,`` Scientific research essential identifying pathways towards sustainable resilient African food systems
